catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_53,Matt 6:30,Luke 12:28,1,0.574883,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_53,Matt 6:30,Luke 12:28,1,0.574883,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,13,Matt 11:2–Matt 11:19,Luke 7:18–Luke 7:34,1,0.572213,expansion; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,13,Luke 7:18–Luke 7:34,Matt 11:2–Matt 11:19,1,0.572213,expansion; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_60,Matt 10:27,Luke 12:3,1,0.572205,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_60,Matt 10:27,Luke 12:3,1,0.572205,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_46,Matt 6:25,Luke 12:22,1,0.57167,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_46,Matt 6:25,Luke 12:22,1,0.57167,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_61,Matt 10:26,Luke 12:2,1,0.570855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_61,Matt 10:26,Luke 12:2,1,0.570855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,8,Matt 8:2–Matt 8:4,Luke 5:12–Luke 5:14,1,0.566925,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,8,Luke 5:12–Luke 5:14,Matt 8:2–Matt 8:4,1,0.566925,expansion; lexical_paraphrase; reordering_or_redistribution,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_58,Matt 12:33,Luke 6:43,1,0.566255,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_58,Matt 12:33,Luke 6:43,1,0.566255,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_77,Matt 7:1,Luke 6:37,1,0.562774,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_77,Matt 7:1,Luke 6:37,1,0.562774,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_105,Matt 26:68,Luke 22:64,1,0.556421,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_105,Matt 26:68,Luke 22:64,1,0.556421,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_74,Matt 16:4,Luke 11:29,1,0.554368,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_74,Matt 16:4,Luke 11:29,1,0.554368,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_86,Matt 15:14,Luke 6:39,1,0.546494,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_86,Matt 15:14,Luke 6:39,1,0.546494,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_82,Matt 4:10,Luke 4:8,1,0.54386,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_82,Matt 4:10,Luke 4:8,1,0.54386,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_30,Matt 7:7,Luke 11:10,1,0.538197,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_30,Matt 7:7,Luke 11:10,1,0.538197,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_93,Matt 12:24,Luke 11:15,1,0.534512,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_93,Matt 12:24,Luke 11:15,1,0.534512,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_89,Matt 5:26,Luke 12:59,1,0.533294,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_89,Matt 5:26,Luke 12:59,1,0.533294,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,matthew_used_mark,Mark↔Matthew,9,Mark 3:31–Mark 4:11,Matt 12:46–Matt 13:11,1,0.531866,length_neutral; terminology_shift; verbal_smoothing; matt_interposition,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
block_order_or_rewriting_pressure,mark_used_matthew,Mark↔Matthew,9,Matt 12:46–Matt 13:11,Mark 3:31–Mark 4:11,1,0.531866,length_neutral; terminology_shift; verbal_vividization; mark_nonuse_of_matt_gap,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_67,Matt 24:43,Luke 12:39,1,0.521288,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_67,Matt 24:43,Luke 12:39,1,0.521288,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_94,Matt 21:24,Luke 20:8,1,0.519163,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_94,Matt 21:24,Luke 20:8,1,0.519163,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,luke_used_matthew,Matthew↔Luke,28,Matt 24:2–Matt 24:35,Luke 21:6–Luke 21:33,1,0.517871,compression; lexical_paraphrase; reordering_or_redistribution; matthean_diction_reduced,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
block_order_or_rewriting_pressure,matthew_used_luke,Matthew↔Luke,28,Luke 21:6–Luke 21:33,Matt 24:2–Matt 24:35,1,0.517871,compression; lexical_paraphrase; reordering_or_redistribution; lukan_diction_reworked,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
secondary_echo_outside_primary_chain,luke_used_mark,Mark↔Luke,mark_luke_secondary_echoes.yaml_2,Mark 2:22,Luke 5:38,1,0.5113,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,mark_used_luke,Mark↔Luke,mark_luke_secondary_echoes.yaml_2,Mark 2:22,Luke 5:38,1,0.5113,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_114,Matt 10:39,Luke 9:24,1,0.511176,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_114,Matt 10:39,Luke 9:24,1,0.511176,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,matthew_used_mark,Mark↔Matthew,17,Mark 9:42–Mark 9:47,Matt 18:6–Matt 18:9,1,0.509813,length_neutral; verbal_vividization; matt_nonuse_of_mark_gap,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
block_order_or_rewriting_pressure,mark_used_matthew,Mark↔Matthew,17,Matt 18:6–Matt 18:9,Mark 9:42–Mark 9:47,1,0.509813,length_neutral; verbal_smoothing; mark_preserves_extra_material,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_79,Matt 7:18,Luke 6:43,1,0.509298,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_79,Matt 7:18,Luke 6:43,1,0.509298,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_mark,Mark↔Luke,mark_luke_secondary_echoes.yaml_3,Mark 3:22,Luke 11:15,1,0.5086,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,mark_used_luke,Mark↔Luke,mark_luke_secondary_echoes.yaml_3,Mark 3:22,Luke 11:15,1,0.5086,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_80,Matt 12:35,Luke 6:45,1,0.508002,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_80,Matt 12:35,Luke 6:45,1,0.508002,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_97,Matt 9:20,Luke 8:44,1,0.505671,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_97,Matt 9:20,Luke 8:44,1,0.505671,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_43,Matt 7:3,Luke 6:42,1,0.502761,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_43,Matt 7:3,Luke 6:42,1,0.502761,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_103,Matt 1:21,Luke 1:31,1,0.499258,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_103,Matt 1:21,Luke 1:31,1,0.499258,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_57,Matt 21:24,Luke 20:2,1,0.497687,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_57,Matt 21:24,Luke 20:2,1,0.497687,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_42,Matt 7:8,Luke 11:9,1,0.496599,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_42,Matt 7:8,Luke 11:9,1,0.496599,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_mark,Mark↔Luke,mark_luke_secondary_echoes.yaml_1,Mark 1:4,Luke 3:3,1,0.4955,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,mark_used_luke,Mark↔Luke,mark_luke_secondary_echoes.yaml_1,Mark 1:4,Luke 3:3,1,0.4955,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_45,Matt 8:21,Luke 9:59,1,0.491311,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_45,Matt 8:21,Luke 9:59,1,0.491311,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_113,Matt 24:46,Luke 12:37,1,0.485748,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_113,Matt 24:46,Luke 12:37,1,0.485748,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_71,Matt 9:33,Luke 11:14,1,0.480515,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_71,Matt 9:33,Luke 11:14,1,0.480515,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
block_order_or_rewriting_pressure,matthew_used_mark,Mark↔Matthew,5,Mark 1:40–Mark 2:1,Matt 8:2–Matt 8:5,1,0.478942,abbreviation; matt_omissions; tempo_smoothing; matt_nonuse_of_mark_gap,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Matthean expansion/discourse clustering/fulfillment framing around Mark-like sequence.
block_order_or_rewriting_pressure,mark_used_matthew,Mark↔Matthew,5,Matt 8:2–Matt 8:5,Mark 1:40–Mark 2:1,1,0.478942,expansion; mark_additions; tempo_intensification; mark_preserves_extra_material,"Explain local low similarity, reordering/redistribution, or asymmetrical gap material under the direction hypothesis.",Markan epitome/abbreviation with action-narrative focus and deliberate non-use of Matthean discourse expansions.
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_109,Matt 11:23,Luke 10:15,1,0.47833,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_109,Matt 11:23,Luke 10:15,1,0.47833,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_121,Matt 18:3,Luke 18:17,1,0.474029,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_121,Matt 18:3,Luke 18:17,1,0.474029,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_132,Matt 13:12,Luke 8:18,1,0.471339,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_132,Matt 13:12,Luke 8:18,1,0.471339,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
