catalog_type,direction_id,pair,unit_id,source_range,target_range,signal_strength,avg_score,operations,explanation_needed,response_model
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_258,Matt 8:30,Luke 8:32,1,0.245462,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_259,Matt 12:48,Luke 8:21,1,0.262274,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_259,Matt 12:48,Luke 8:21,1,0.262274,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_260,Matt 24:40,Luke 17:34,1,0.288679,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_260,Matt 24:40,Luke 17:34,1,0.288679,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_261,Matt 23:39,Luke 19:38,1,0.34681,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_261,Matt 23:39,Luke 19:38,1,0.34681,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_262,Matt 7:12,Luke 6:31,1,0.384247,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_262,Matt 7:12,Luke 6:31,1,0.384247,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_263,Matt 7:2,Luke 6:38,1,0.254705,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_263,Matt 7:2,Luke 6:38,1,0.254705,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_264,Matt 17:23,Luke 9:22,1,0.35855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_264,Matt 17:23,Luke 9:22,1,0.35855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_265,Matt 18:2,Luke 24:36,1,0.38305,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_265,Matt 18:2,Luke 24:36,1,0.38305,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_266,Matt 25:12,Luke 22:57,1,0.378888,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_266,Matt 25:12,Luke 22:57,1,0.378888,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_267,Matt 4:1,Luke 4:2,1,0.209939,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_267,Matt 4:1,Luke 4:2,1,0.209939,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_268,Matt 10:31,Luke 12:5,1,0.113343,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_268,Matt 10:31,Luke 12:5,1,0.113343,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_269,Matt 12:46,Luke 8:19,1,0.208441,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_269,Matt 12:46,Luke 8:19,1,0.208441,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_270,Matt 24:41,Luke 17:34,1,0.278787,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_270,Matt 24:41,Luke 17:34,1,0.278787,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_271,Matt 12:3,Luke 6:2,1,0.141448,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_271,Matt 12:3,Luke 6:2,1,0.141448,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_272,Matt 7:16,Luke 6:44,1,0.224013,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_272,Matt 7:16,Luke 6:44,1,0.224013,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_273,Matt 24:4,Luke 21:8,1,0.224797,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_273,Matt 24:4,Luke 21:8,1,0.224797,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_274,Matt 3:5,Luke 7:17,1,0.361369,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_274,Matt 3:5,Luke 7:17,1,0.361369,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_275,Matt 17:22,Luke 24:7,1,0.314615,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_275,Matt 17:22,Luke 24:7,1,0.314615,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_276,Matt 24:48,Luke 12:46,1,0.134411,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_276,Matt 24:48,Luke 12:46,1,0.134411,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_277,Matt 26:34,Luke 22:61,1,0.296194,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_277,Matt 26:34,Luke 22:61,1,0.296194,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_278,Matt 23:6,Luke 11:43,1,0.304255,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_278,Matt 23:6,Luke 11:43,1,0.304255,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_279,Matt 9:5,Luke 5:21,1,0.127072,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_279,Matt 9:5,Luke 5:21,1,0.127072,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_280,Matt 19:16,Luke 10:25,1,0.341735,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_280,Matt 19:16,Luke 10:25,1,0.341735,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_281,Matt 25:12,Luke 13:25,1,0.283607,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_281,Matt 25:12,Luke 13:25,1,0.283607,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_282,Matt 11:23,Luke 10:13,1,0.183081,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_282,Matt 11:23,Luke 10:13,1,0.183081,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_283,Matt 16:26,Luke 9:24,1,0.156346,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_283,Matt 16:26,Luke 9:24,1,0.156346,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_284,Matt 4:8,Luke 4:5,1,0.224445,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_284,Matt 4:8,Luke 4:5,1,0.224445,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_285,Matt 12:10,Luke 14:3,1,0.309437,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_285,Matt 12:10,Luke 14:3,1,0.309437,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_286,Matt 10:39,Luke 17:33,1,0.354527,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_286,Matt 10:39,Luke 17:33,1,0.354527,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_287,Matt 19:9,Luke 16:18,1,0.315912,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_287,Matt 19:9,Luke 16:18,1,0.315912,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_288,Matt 9:32,Luke 11:14,1,0.149566,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_288,Matt 9:32,Luke 11:14,1,0.149566,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_289,Matt 6:33,Luke 12:31,1,0.280077,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_289,Matt 6:33,Luke 12:31,1,0.280077,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_290,Matt 9:24,Luke 8:53,1,0.272488,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_290,Matt 9:24,Luke 8:53,1,0.272488,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_291,Matt 27:25,Luke 20:45,1,0.376923,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_291,Matt 27:25,Luke 20:45,1,0.376923,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_292,Matt 24:40,Luke 17:35,1,0.25831,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_292,Matt 24:40,Luke 17:35,1,0.25831,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_293,Matt 22:45,Luke 20:41,1,0.171645,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_293,Matt 22:45,Luke 20:41,1,0.171645,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_294,Matt 22:43,Luke 20:44,1,0.220855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_294,Matt 22:43,Luke 20:44,1,0.220855,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_295,Matt 9:5,Luke 5:20,1,0.231286,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_295,Matt 9:5,Luke 5:20,1,0.231286,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,luke_used_matthew,Matthew↔Luke,matt_luke_secondary_echoes.yaml_296,Matt 4:7,Luke 4:8,1,0.165324,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
secondary_echo_outside_primary_chain,matthew_used_luke,Matthew↔Luke,matt_luke_secondary_echoes.yaml_296,Matt 4:7,Luke 4:8,1,0.165324,displacement_or_secondary_echo,"Candidate echo lies outside the main monotonic chain; direct-use model must explain relocation, reuse from memory, or shared tradition.","Treat as relocated saying/tradition, secondary echo, or non-monotonic redaction rather than primary sequence copying."
